episode,epsilon_is,push_p10_is,push_p10_nois,push_p20_is,push_p20_nois,push_p30_is,push_p30_nois
1794,-58,-86,-90,-505,-105,-505,-505
1795,-23,-38,-62,-505,-290,-505,-505
1796,-26,-131,-23,-429,-333,-505,-505
1797,-26,-275,-32,-505,-400,-505,-505
1798,-60,-41,-122,-505,-505,-505,-505
1799,-193,-203,-134,-505,-96,-505,-505
1800,-36,-283,-65,-505,-29,-505,-505
1801,-47,-166,-39,-505,-29,-505,-505
1802,-22,-210,-74,-505,-505,-505,-505
1803,-28,-100,-24,-505,-335,-505,-505
1804,-62,-32,-134,-505,-117,-505,-505
1805,-18,-291,-47,-505,-232,-505,-505
1806,-51,-83,-123,-505,-52,-505,-505
1807,-42,-42,-51,-505,-505,-505,-505
1808,-24,-48,-87,-243,-505,-505,-505
1809,-27,-32,-45,-505,-505,-505,-505
1810,-21,-56,-208,-505,-505,-505,-505
1811,-182,-93,-37,-505,-63,-505,-505
1812,-56,-323,-83,-505,-153,-505,-213
1813,-34,-127,-198,-505,-505,-505,-343
1814,-23,-159,-110,-505,-153,-505,-505
1815,-27,-357,-269,-505,-213,-505,-505
1816,-22,-99,-25,-505,-472,-505,-505
1817,-27,-230,-250,-505,-188,-505,-505
1818,-22,-396,-75,-505,-505,-505,-505
1819,-20,-184,-100,-318,-43,-505,-505
1820,-23,-59,-107,-505,-342,-505,-505
1821,-25,-116,-203,-505,-121,-505,-505
1822,-20,-38,-37,-505,-461,-505,-505
1823,-26,-56,-66,-505,-283,-505,-505
1824,-21,-169,-53,-505,-411,-505,-469
1825,-23,-316,-24,-505,-446,-505,-505
1826,-22,-58,-51,-505,-89,-505,-505
1827,-35,-110,-60,-505,-505,-505,-420
1828,-28,-416,-21,-505,-106,-505,-86
1829,-33,-42,-34,-505,-63,-505,-505
1830,-22,-160,-120,-505,-159,-505,-505
1831,-56,-22,-47,-505,-351,-505,-505
1832,-20,-17,-34,-505,-72,-505,-505
1833,-22,-91,-55,-214,-73,-505,-505
1834,-27,-127,-71,-505,-505,-505,-505
1835,-51,-79,-74,-505,-479,-505,-505
1836,-64,-113,-120,-505,-252,-505,-505
1837,-21,-129,-184,-505,-261,-505,-505
1838,-94,-221,-18,-505,-40,-505,-505
1839,-75,-282,-476,-505,-505,-505,-505
1840,-69,-39,-152,-505,-505,-505,-382
1841,-23,-102,-95,-505,-64,-505,-505
1842,-111,-505,-203,-505,-313,-505,-505
1843,-39,-290,-62,-505,-204,-505,-505
1844,-22,-123,-45,-505,-505,-505,-505
1845,-32,-63,-54,-41,-31,-505,-505
1846,-27,-29,-27,-505,-165,-505,-505
1847,-22,-55,-95,-505,-218,-505,-505
1848,-31,-62,-48,-505,-324,-505,-505
1849,-24,-116,-34,-505,-131,-505,-505
1850,-22,-153,-90,-505,-156,-505,-505
1851,-29,-125,-131,-505,-416,-505,-505
1852,-87,-191,-26,-505,-427,-505,-505
1853,-22,-21,-28,-505,-87,-505,-505
1854,-64,-133,-194,-505,-232,-505,-505
1855,-42,-505,-57,-505,-268,-505,-505
1856,-22,-505,-61,-505,-227,-505,-505
1857,-45,-47,-22,-505,-23,-505,-505
1858,-37,-124,-137,-505,-196,-505,-25
1859,-22,-37,-27,-505,-273,-505,-505
1860,-127,-194,-64,-505,-505,-505,-505
1861,-24,-258,-78,-505,-500,-505,-505
1862,-21,-66,-66,-505,-505,-505,-505
1863,-84,-273,-99,-505,-110,-505,-505
1864,-38,-96,-56,-505,-77,-505,-505
1865,-24,-250,-74,-505,-316,-505,-505
1866,-76,-190,-49,-249,-505,-505,-501
1867,-48,-240,-21,-505,-120,-505,-505
1868,-21,-105,-168,-505,-166,-505,-505
1869,-22,-46,-61,-505,-124,-505,-505
1870,-20,-371,-73,-505,-83,-505,-505
1871,-22,-505,-33,-505,-505,-505,-505
1872,-28,-331,-126,-505,-505,-505,-505
1873,-30,-28,-124,-505,-36,-505,-505
1874,-27,-203,-38,-505,-187,-505,-462
1875,-23,-172,-149,-505,-160,-505,-505
1876,-25,-71,-160,-505,-236,-505,-505
1877,-71,-237,-75,-505,-116,-505,-505
1878,-97,-238,-41,-505,-60,-505,-505
1879,-54,-179,-47,-505,-50,-505,-505
1880,-36,-211,-61,-505,-505,-505,-505
1881,-80,-298,-35,-505,-161,-505,-505
1882,-19,-121,-32,-505,-467,-505,-505
1883,-73,-246,-135,-505,-225,-505,-505
1884,-154,-57,-151,-217,-505,-505,-505
1885,-22,-37,-65,-505,-491,-505,-505
1886,-76,-451,-322,-505,-86,-505,-505
1887,-25,-505,-72,-316,-284,-505,-505
1888,-20,-251,-159,-505,-505,-505,-505
1889,-40,-57,-97,-202,-130,-505,-505
1890,-22,-109,-68,-505,-64,-505,-505
1891,-67,-336,-85,-505,-121,-505,-505
1892,-28,-329,-246,-505,-505,-505,-505
1893,-29,-467,-129,-505,-153,-505,-505
1894,-38,-40,-62,-505,-108,-505,-505
1895,-44,-28,-41,-505,-119,-505,-505
1896,-56,-39,-61,-505,-133,-505,-505
1897,-22,-132,-114,-95,-298,-505,-505
1898,-53,-76,-40,-505,-449,-505,-505
1899,-56,-143,-72,-505,-341,-505,-505
1900,-40,-97,-31,-505,-505,-505,-505
1901,-21,-37,-328,-505,-192,-505,-505
1902,-25,-59,-65,-505,-258,-505,-423
1903,-45,-141,-223,-505,-356,-505,-505
1904,-49,-59,-65,-505,-130,-505,-505
1905,-22,-163,-39,-505,-279,-505,-425
1906,-30,-29,-112,-223,-505,-505,-505
1907,-33,-148,-56,-505,-505,-505,-505
1908,-41,-198,-96,-505,-467,-505,-505
1909,-48,-81,-42,-505,-154,-505,-505
1910,-86,-146,-75,-505,-505,-505,-505
1911,-49,-93,-232,-121,-36,-505,-200
1912,-22,-89,-108,-505,-103,-505,-505
1913,-20,-50,-26,-505,-150,-505,-505
1914,-23,-401,-35,-505,-470,-505,-505
1915,-21,-121,-46,-505,-505,-505,-505
1916,-60,-243,-60,-505,-43,-505,-505
1917,-20,-125,-26,-152,-505,-505,-505
1918,-27,-55,-25,-505,-461,-505,-505
1919,-31,-54,-139,-505,-505,-505,-262
1920,-23,-371,-82,-505,-505,-505,-505
1921,-28,-342,-143,-505,-397,-505,-505
1922,-35,-85,-40,-505,-168,-505,-371
1923,-37,-96,-28,-505,-191,-505,-505
1924,-26,-294,-55,-505,-277,-505,-95
1925,-23,-81,-25,-505,-242,-505,-505
1926,-24,-65,-30,-505,-505,-505,-505
1927,-107,-145,-29,-505,-33,-505,-505
1928,-93,-63,-37,-505,-198,-505,-505
1929,-56,-323,-38,-505,-247,-505,-505
1930,-23,-120,-55,-505,-303,-505,-505
1931,-21,-190,-66,-505,-205,-505,-307
1932,-45,-157,-269,-505,-438,-505,-505
1933,-48,-59,-175,-505,-216,-505,-505
1934,-61,-34,-23,-505,-31,-505,-505
1935,-45,-35,-93,-505,-263,-505,-505
1936,-47,-86,-26,-505,-505,-505,-505
1937,-24,-166,-79,-505,-467,-505,-505
1938,-27,-28,-234,-505,-41,-505,-505
1939,-17,-328,-30,-505,-254,-505,-505
1940,-72,-273,-46,-505,-505,-505,-505
1941,-23,-121,-81,-505,-460,-505,-505
1942,-35,-505,-96,-505,-111,-505,-505
1943,-77,-53,-36,-505,-126,-505,-505
1944,-74,-505,-36,-505,-487,-505,-505
1945,-51,-372,-81,-505,-446,-505,-505
1946,-20,-31,-89,-505,-280,-505,-505
1947,-49,-286,-36,-505,-18,-505,-505
1948,-26,-183,-26,-505,-99,-505,-505
1949,-23,-51,-44,-505,-174,-505,-267
1950,-26,-59,-50,-505,-85,-505,-505
1951,-43,-272,-40,-505,-77,-505,-505
1952,-38,-381,-31,-505,-294,-505,-505
1953,-26,-446,-93,-505,-23,-505,-505
1954,-28,-23,-44,-505,-174,-505,-505
1955,-125,-353,-27,-505,-243,-505,-505
1956,-51,-37,-28,-334,-95,-505,-505
1957,-25,-76,-29,-505,-193,-505,-505
1958,-59,-56,-30,-505,-201,-505,-92
1959,-43,-77,-82,-505,-143,-505,-223
1960,-61,-61,-60,-505,-182,-505,-505
1961,-91,-173,-49,-505,-505,-505,-505
1962,-52,-65,-61,-505,-356,-505,-314
1963,-67,-52,-35,-505,-505,-505,-246
1964,-46,-505,-21,-505,-79,-505,-505
1965,-33,-79,-36,-505,-88,-505,-505
1966,-27,-100,-25,-505,-54,-505,-173
1967,-21,-166,-62,-505,-505,-505,-505
1968,-40,-206,-73,-505,-34,-505,-505
1969,-88,-272,-220,-505,-505,-505,-276
1970,-28,-123,-35,-505,-505,-505,-505
1971,-75,-57,-21,-505,-143,-505,-505
1972,-23,-236,-33,-505,-83,-505,-505
1973,-60,-119,-212,-414,-32,-505,-85
1974,-21,-194,-122,-505,-26,-505,-505
1975,-108,-83,-53,-505,-32,-505,-505
1976,-26,-49,-114,-505,-42,-505,-505
1977,-25,-62,-32,-505,-295,-505,-505
1978,-50,-154,-101,-505,-26,-505,-505
1979,-68,-71,-110,-505,-70,-505,-505
1980,-25,-439,-30,-364,-210,-505,-505
1981,-91,-54,-74,-505,-157,-505,-505
1982,-56,-133,-312,-505,-81,-505,-505
1983,-22,-178,-96,-505,-207,-505,-505
1984,-48,-104,-51,-505,-188,-505,-505
1985,-32,-266,-31,-505,-168,-505,-505
1986,-35,-83,-186,-505,-26,-505,-278
1987,-69,-42,-215,-505,-68,-505,-505
1988,-61,-70,-46,-505,-172,-505,-505
1989,-28,-138,-53,-505,-162,-505,-505
1990,-23,-20,-49,-505,-52,-505,-505
1991,-30,-118,-55,-505,-54,-505,-173
1992,-21,-22,-179,-505,-404,-505,-505
1993,-21,-198,-26,-505,-29,-505,-505
1994,-55,-23,-31,-505,-394,-505,-505
1995,-134,-23,-52,-505,-32,-505,-505
1996,-74,-80,-135,-505,-306,-505,-505
1997,-244,-76,-82,-505,-152,-505,-505
1998,-32,-126,-142,-437,-150,-505,-505
1999,-50,-245,-178,-505,-225,-505,-505
2000,-44,-170,-18,-23,-330,-505,-505
2001,-26,-106,-45,-505,-96,-505,-505
2002,-19,-46,-134,-505,-327,-505,-505
2003,-21,-36,-22,-452,-252,-505,-276
2004,-45,-228,-112,-505,-505,-505,-505
2005,-37,-131,-83,-505,-505,-505,-324
2006,-25,-37,-92,-505,-287,-505,-505
2007,-20,-90,-81,-505,-340,-505,-505
2008,-20,-45,-17,-505,-131,-505,-505
2009,-96,-155,-22,-505,-286,-505,-505
2010,-22,-505,-43,-505,-141,-505,-505
2011,-24,-71,-68,-505,-211,-505,-505
2012,-37,-37,-99,-505,-191,-505,-505
2013,-46,-78,-161,-505,-66,-505,-505
2014,-48,-70,-28,-505,-21,-505,-505
2015,-19,-21,-27,-505,-29,-505,-505
2016,-57,-20,-18,-505,-505,-505,-505
2017,-21,-450,-38,-505,-71,-505,-505
2018,-22,-93,-32,-505,-342,-505,-102
2019,-24,-349,-58,-505,-412,-505,-505
2020,-42,-89,-152,-505,-505,-505,-505
2021,-17,-157,-104,-505,-505,-505,-505
2022,-17,-58,-62,-505,-114,-505,-505
2023,-75,-103,-25,-505,-96,-505,-505
2024,-27,-100,-64,-505,-44,-505,-505
2025,-21,-26,-119,-505,-68,-505,-505
2026,-20,-39,-35,-505,-70,-505,-505
2027,-20,-42,-41,-505,-127,-505,-505
2028,-100,-70,-62,-505,-147,-505,-505
2029,-38,-204,-33,-505,-21,-505,-184
2030,-72,-135,-51,-505,-154,-505,-378
2031,-93,-66,-95,-505,-22,-505,-505
2032,-94,-313,-39,-505,-40,-505,-505
2033,-35,-243,-21,-505,-234,-505,-505
2034,-47,-119,-37,-505,-505,-505,-505
2035,-48,-36,-32,-505,-125,-505,-359
2036,-23,-170,-52,-505,-505,-505,-505
2037,-114,-346,-61,-505,-56,-505,-505
2038,-43,-102,-41,-505,-459,-505,-505
2039,-26,-43,-86,-505,-28,-505,-505
2040,-29,-298,-31,-174,-76,-505,-505
2041,-33,-304,-49,-505,-26,-505,-505
2042,-30,-104,-70,-505,-123,-505,-505
2043,-83,-41,-25,-505,-202,-505,-505
2044,-23,-43,-35,-505,-103,-505,-505
2045,-63,-44,-60,-505,-98,-505,-505
2046,-22,-505,-67,-505,-153,-505,-505
2047,-55,-32,-52,-114,-211,-505,-505
2048,-23,-76,-70,-505,-103,-505,-505
2049,-79,-365,-99,-505,-76,-505,-505
2050,-45,-202,-38,-505,-99,-505,-505
2051,-63,-100,-17,-505,-132,-505,-505
2052,-50,-173,-108,-231,-156,-505,-505
2053,-49,-314,-61,-505,-396,-505,-492
2054,-19,-80,-48,-505,-223,-505,-505
2055,-32,-47,-57,-505,-190,-505,-505
2056,-20,-116,-24,-505,-228,-505,-505
2057,-25,-193,-54,-505,-106,-505,-505
2058,-42,-128,-93,-505,-52,-505,-505
2059,-32,-77,-80,-505,-505,-505,-204
2060,-22,-219,-20,-505,-46,-505,-505
2061,-21,-28,-109,-505,-98,-505,-505
2062,-18,-187,-69,-505,-74,-505,-505
2063,-78,-239,-24,-505,-32,-505,-505
2064,-43,-78,-162,-505,-242,-505,-505
2065,-21,-53,-255,-505,-67,-505,-505
2066,-65,-190,-120,-505,-139,-505,-505
2067,-25,-288,-121,-505,-40,-505,-68
2068,-26,-402,-296,-505,-204,-505,-505
2069,-48,-74,-63,-157,-149,-505,-505
2070,-94,-21,-72,-505,-311,-505,-505
2071,-44,-20,-39,-505,-110,-505,-505
2072,-20,-36,-69,-248,-34,-505,-477
2073,-35,-105,-146,-505,-191,-505,-505
2074,-18,-72,-22,-505,-89,-505,-505
2075,-22,-166,-20,-348,-72,-505,-505
2076,-50,-310,-21,-82,-68,-505,-505
2077,-32,-78,-45,-102,-235,-505,-222
2078,-32,-43,-64,-505,-426,-505,-505
2079,-28,-108,-74,-505,-251,-505,-505
2080,-25,-52,-74,-505,-199,-505,-505
2081,-73,-23,-89,-404,-307,-505,-505
2082,-31,-81,-107,-505,-268,-505,-505
2083,-34,-108,-61,-505,-82,-505,-505
2084,-20,-103,-92,-505,-92,-505,-320
2085,-21,-159,-230,-505,-505,-505,-505
2086,-37,-131,-119,-505,-142,-505,-505
2087,-46,-111,-38,-505,-364,-505,-505
2088,-25,-29,-147,-200,-313,-505,-505
2089,-20,-101,-33,-505,-134,-505,-370
2090,-30,-61,-87,-505,-505,-505,-505
2091,-46,-28,-39,-505,-267,-505,-505
2092,-45,-305,-22,-505,-56,-505,-505
2093,-55,-505,-40,-487,-22,-505,-505
2094,-18,-43,-46,-505,-344,-505,-505
2095,-29,-79,-88,-435,-188,-505,-505
2096,-96,-40,-44,-505,-137,-505,-505
2097,-29,-147,-62,-505,-197,-505,-399
2098,-47,-64,-39,-94,-59,-505,-505
2099,-27,-505,-30,-505,-166,-505,-505
2100,-74,-30,-156,-505,-54,-505,-505
2101,-40,-52,-54,-505,-36,-505,-505
2102,-24,-61,-56,-505,-236,-505,-505
2103,-102,-412,-152,-505,-60,-505,-505
2104,-20,-73,-19,-505,-354,-505,-505
2105,-25,-72,-33,-505,-144,-505,-505
2106,-19,-250,-89,-505,-140,-505,-400
2107,-38,-78,-88,-505,-106,-505,-505
2108,-26,-413,-70,-505,-48,-505,-505
2109,-55,-69,-107,-505,-35,-505,-505
2110,-28,-40,-102,-505,-52,-505,-505
2111,-24,-61,-27,-505,-288,-505,-505
2112,-20,-32,-21,-505,-81,-505,-505
2113,-24,-30,-29,-505,-130,-505,-505
2114,-43,-59,-21,-505,-87,-505,-505
2115,-29,-138,-39,-505,-61,-505,-505
2116,-85,-42,-161,-505,-376,-505,-505
2117,-27,-66,-40,-505,-192,-505,-160
2118,-23,-374,-111,-505,-291,-505,-505
2119,-36,-65,-20,-505,-146,-505,-505
2120,-23,-142,-228,-505,-120,-505,-505
2121,-20,-37,-43,-505,-36,-505,-505
2122,-26,-27,-97,-505,-220,-505,-505
2123,-19,-112,-51,-505,-505,-505,-505
2124,-21,-350,-18,-505,-96,-505,-505
2125,-69,-214,-27,-505,-274,-505,-375
2126,-20,-167,-25,-389,-395,-505,-505
2127,-62,-203,-109,-505,-108,-505,-505
2128,-68,-196,-20,-505,-362,-505,-505
2129,-29,-342,-78,-505,-287,-505,-493
2130,-38,-23,-145,-505,-257,-505,-505
2131,-21,-86,-66,-505,-48,-505,-505
2132,-73,-151,-113,-307,-120,-505,-505
2133,-27,-182,-49,-505,-19,-505,-505
2134,-25,-117,-18,-505,-282,-505,-505
2135,-57,-41,-91,-505,-49,-505,-505
2136,-36,-44,-57,-505,-72,-505,-505
2137,-27,-74,-32,-505,-505,-505,-505
2138,-21,-54,-44,-505,-29,-505,-505
2139,-60,-183,-39,-505,-121,-505,-505
2140,-28,-77,-42,-505,-505,-505,-505
2141,-71,-104,-69,-505,-183,-505,-505
2142,-22,-38,-39,-505,-78,-505,-449
2143,-29,-304,-138,-505,-272,-505,-58
2144,-72,-53,-40,-479,-33,-505,-505
2145,-23,-120,-32,-505,-104,-505,-505
2146,-72,-505,-23,-505,-26,-505,-505
2147,-26,-435,-66,-505,-54,-505,-505
2148,-36,-65,-42,-505,-39,-505,-505
2149,-34,-194,-31,-505,-53,-505,-505
2150,-21,-41,-93,-505,-85,-505,-213
2151,-29,-123,-90,-505,-46,-505,-505
2152,-52,-196,-56,-505,-70,-505,-505
2153,-43,-237,-132,-505,-324,-505,-505
2154,-21,-153,-44,-101,-172,-505,-505
2155,-20,-184,-21,-505,-188,-505,-505
2156,-28,-75,-72,-505,-223,-505,-505
2157,-38,-133,-80,-505,-57,-505,-505
2158,-43,-53,-31,-505,-316,-505,-505
2159,-49,-105,-73,-505,-434,-505,-505
2160,-27,-143,-19,-505,-160,-505,-505
2161,-26,-131,-23,-505,-99,-505,-156
2162,-44,-56,-51,-505,-158,-505,-505
2163,-25,-166,-21,-505,-119,-505,-505
2164,-24,-41,-212,-505,-118,-505,-505
2165,-48,-47,-86,-505,-49,-505,-505
2166,-20,-115,-68,-505,-94,-505,-505
2167,-22,-221,-34,-505,-294,-505,-63
2168,-55,-32,-32,-505,-268,-505,-505
2169,-37,-97,-45,-505,-38,-505,-98
2170,-50,-35,-43,-505,-118,-505,-505
2171,-55,-228,-22,-505,-173,-505,-505
2172,-21,-155,-21,-505,-189,-505,-505
2173,-23,-146,-28,-505,-133,-505,-505
2174,-31,-221,-36,-505,-244,-505,-196
2175,-41,-78,-85,-505,-114,-505,-505
2176,-78,-164,-60,-505,-505,-505,-505
2177,-25,-45,-35,-505,-388,-505,-505
2178,-62,-37,-33,-505,-64,-505,-505
2179,-50,-382,-36,-505,-89,-505,-505
2180,-26,-426,-44,-505,-90,-505,-505
2181,-60,-136,-48,-498,-46,-505,-505
2182,-54,-505,-72,-505,-19,-505,-505
2183,-63,-123,-38,-505,-40,-505,-505
2184,-27,-65,-129,-505,-505,-505,-505
2185,-38,-165,-65,-505,-366,-505,-505
2186,-38,-112,-87,-505,-505,-505,-505
2187,-22,-153,-22,-505,-295,-505,-505
2188,-29,-129,-76,-50,-63,-505,-505
2189,-49,-44,-51,-505,-45,-505,-505
2190,-46,-37,-97,-505,-35,-505,-505
2191,-38,-76,-200,-505,-505,-505,-138
2192,-25,-36,-109,-505,-151,-505,-505
2193,-22,-136,-73,-505,-86,-505,-505
2194,-32,-103,-136,-505,-303,-505,-505
2195,-40,-88,-33,-505,-65,-505,-492
2196,-21,-81,-44,-505,-248,-505,-505
2197,-19,-505,-78,-505,-410,-505,-505
2198,-57,-182,-127,-505,-37,-505,-505
2199,-27,-307,-16,-505,-107,-505,-505
2200,-35,-243,-47,-505,-58,-505,-505
2201,-28,-344,-24,-505,-174,-505,-505
2202,-30,-223,-48,-505,-133,-505,-505
2203,-21,-47,-97,-505,-247,-505,-505
2204,-20,-140,-93,-505,-202,-505,-323
2205,-37,-55,-60,-505,-244,-505,-505
2206,-30,-194,-28,-505,-17,-505,-505
2207,-33,-70,-36,-505,-160,-505,-505
2208,-78,-60,-27,-423,-109,-505,-505
2209,-20,-210,-59,-505,-112,-505,-71
2210,-20,-355,-194,-505,-178,-505,-505
2211,-19,-99,-38,-505,-505,-505,-505
2212,-30,-39,-27,-505,-487,-505,-505
2213,-19,-308,-29,-505,-194,-505,-436
2214,-34,-150,-30,-505,-282,-505,-505
2215,-43,-27,-57,-505,-480,-505,-505
2216,-68,-505,-60,-247,-505,-505,-505
2217,-25,-24,-71,-505,-505,-505,-505
2218,-27,-26,-65,-505,-120,-505,-97
2219,-20,-431,-23,-505,-72,-505,-505
2220,-55,-25,-38,-505,-330,-505,-505
2221,-20,-33,-55,-505,-449,-505,-505
2222,-41,-62,-66,-505,-66,-505,-505
2223,-24,-27,-84,-505,-17,-505,-505
2224,-26,-74,-74,-505,-505,-505,-505
2225,-45,-127,-48,-505,-318,-505,-505
2226,-21,-55,-76,-505,-348,-505,-505
2227,-21,-402,-58,-505,-343,-505,-170
2228,-42,-149,-23,-505,-505,-505,-505
2229,-26,-47,-19,-505,-24,-505,-505
2230,-20,-103,-75,-505,-145,-505,-505
2231,-22,-27,-16,-400,-194,-505,-505
2232,-20,-90,-41,-505,-54,-505,-505
2233,-34,-21,-17,-505,-81,-505,-63
2234,-88,-41,-24,-505,-459,-505,-505
2235,-23,-144,-49,-505,-84,-505,-505
2236,-35,-96,-34,-505,-104,-505,-247
2237,-21,-24,-62,-505,-505,-505,-505
2238,-42,-486,-33,-505,-442,-505,-505
2239,-55,-24,-43,-505,-104,-505,-505
2240,-40,-44,-21,-505,-125,-505,-357
2241,-23,-90,-38,-505,-255,-505,-388
2242,-86,-263,-51,-505,-67,-505,-505
2243,-23,-27,-91,-505,-24,-505,-505
2244,-33,-257,-42,-505,-115,-505,-505
2245,-20,-64,-71,-505,-312,-505,-505
2246,-21,-91,-29,-505,-382,-505,-505
2247,-43,-118,-64,-505,-239,-505,-505
2248,-29,-112,-51,-505,-308,-505,-419
2249,-26,-49,-68,-505,-35,-505,-505
2250,-32,-211,-46,-505,-493,-505,-505
2251,-24,-28,-33,-505,-225,-505,-505
2252,-51,-30,-63,-505,-166,-505,-505
2253,-22,-183,-92,-505,-367,-505,-505
2254,-35,-157,-33,-505,-84,-505,-505
2255,-34,-23,-44,-505,-240,-505,-505
2256,-41,-95,-65,-505,-66,-505,-505
2257,-38,-59,-27,-505,-75,-505,-505
2258,-26,-247,-31,-505,-249,-505,-505
2259,-22,-35,-42,-505,-82,-505,-505
2260,-30,-239,-88,-505,-155,-505,-495
2261,-43,-100,-25,-505,-365,-505,-505
2262,-21,-289,-19,-505,-288,-505,-505
2263,-44,-220,-104,-505,-246,-505,-505
2264,-22,-44,-67,-505,-38,-505,-505
2265,-20,-211,-114,-505,-232,-505,-505
2266,-20,-27,-26,-505,-141,-505,-505
2267,-22,-327,-36,-505,-134,-505,-505
2268,-21,-302,-20,-505,-126,-505,-505
2269,-21,-51,-130,-505,-79,-505,-505
2270,-34,-213,-21,-505,-92,-505,-505
2271,-49,-94,-47,-151,-86,-505,-505
2272,-21,-36,-28,-505,-505,-505,-505
2273,-21,-125,-27,-97,-92,-505,-505
2274,-31,-24,-81,-505,-124,-505,-505
2275,-23,-91,-115,-505,-104,-505,-505
2276,-30,-451,-21,-505,-100,-505,-505
2277,-126,-25,-243,-306,-86,-505,-505
2278,-68,-112,-38,-505,-43,-505,-505
2279,-24,-30,-33,-505,-323,-505,-505
2280,-75,-200,-27,-505,-293,-505,-505
2281,-30,-33,-29,-505,-429,-505,-505
2282,-37,-66,-58,-505,-224,-505,-505
2283,-49,-111,-38,-505,-91,-505,-505
2284,-85,-214,-25,-505,-54,-505,-505
2285,-133,-151,-47,-505,-193,-505,-505
2286,-168,-74,-19,-505,-102,-505,-505
2287,-106,-161,-17,-505,-165,-505,-505
2288,-21,-93,-93,-505,-272,-505,-505
2289,-52,-71,-25,-505,-505,-505,-505
2290,-22,-62,-38,-505,-44,-505,-505
2291,-61,-61,-30,-505,-322,-505,-505
2292,-28,-171,-84,-505,-166,-505,-505
2293,-37,-25,-60,-505,-71,-505,-505
2294,-23,-116,-46,-505,-60,-505,-505
2295,-30,-135,-22,-505,-352,-505,-505
2296,-22,-38,-47,-505,-473,-505,-505
2297,-36,-112,-114,-505,-210,-505,-505
2298,-52,-48,-56,-505,-505,-505,-505
2299,-47,-48,-64,-505,-344,-505,-505
2300,-43,-32,-98,-505,-505,-505,-505
2301,-26,-82,-86,-505,-35,-505,-505
2302,-112,-66,-45,-505,-73,-505,-505
2303,-23,-59,-35,-505,-85,-505,-505
2304,-23,-163,-25,-505,-38,-505,-505
2305,-30,-144,-55,-505,-186,-505,-505
2306,-94,-55,-17,-505,-36,-505,-505
2307,-28,-93,-142,-505,-68,-505,-505
2308,-22,-80,-57,-505,-268,-505,-505
2309,-32,-162,-37,-505,-61,-505,-505
2310,-42,-51,-41,-505,-76,-505,-421
2311,-23,-232,-45,-505,-376,-505,-505
2312,-23,-24,-24,-505,-74,-505,-505
2313,-30,-50,-28,-505,-189,-505,-505
2314,-118,-76,-29,-505,-29,-505,-505
2315,-78,-50,-64,-505,-19,-505,-505
2316,-25,-73,-17,-505,-131,-505,-505
2317,-97,-60,-61,-505,-171,-505,-505
2318,-36,-104,-24,-505,-217,-505,-505
2319,-40,-55,-118,-505,-49,-505,-162
2320,-23,-79,-38,-505,-33,-505,-505
2321,-35,-106,-62,-505,-161,-505,-505
2322,-35,-87,-28,-505,-116,-505,-505
2323,-24,-130,-30,-505,-164,-505,-505
2324,-95,-80,-42,-505,-99,-505,-505
2325,-46,-19,-97,-505,-223,-505,-505
2326,-29,-29,-17,-505,-505,-505,-505
2327,-39,-47,-193,-505,-415,-505,-460
2328,-45,-23,-58,-505,-338,-505,-505
2329,-22,-116,-105,-505,-104,-505,-505
2330,-38,-173,-55,-505,-20,-505,-192
2331,-36,-84,-34,-505,-324,-505,-505
2332,-39,-54,-20,-505,-241,-505,-505
2333,-59,-39,-20,-505,-505,-505,-150
2334,-40,-74,-59,-505,-321,-505,-505
2335,-23,-183,-36,-505,-505,-505,-505
2336,-35,-69,-63,-505,-102,-505,-505
2337,-22,-30,-58,-505,-393,-505,-505
2338,-81,-47,-98,-505,-454,-505,-505
2339,-126,-104,-58,-505,-162,-505,-505
2340,-52,-70,-29,-505,-257,-505,-505
2341,-20,-207,-27,-505,-67,-505,-505
2342,-112,-20,-303,-505,-163,-505,-505
2343,-25,-21,-39,-500,-30,-505,-197
2344,-43,-77,-61,-505,-111,-505,-505
2345,-24,-130,-60,-505,-178,-505,-505
2346,-19,-94,-17,-505,-87,-505,-505
2347,-41,-29,-39,-505,-199,-505,-505
2348,-49,-108,-43,-505,-422,-505,-59
2349,-34,-155,-67,-505,-68,-505,-505
2350,-30,-53,-77,-505,-33,-505,-505
2351,-24,-53,-44,-90,-89,-505,-505
2352,-43,-61,-20,-505,-294,-505,-505
2353,-23,-22,-138,-505,-129,-505,-505
2354,-29,-46,-26,-505,-211,-505,-505
2355,-36,-18,-35,-505,-104,-505,-505
2356,-37,-84,-36,-505,-128,-505,-505
2357,-34,-68,-44,-505,-52,-505,-505
2358,-23,-35,-36,-505,-85,-505,-505
2359,-51,-295,-39,-505,-352,-505,-505
2360,-23,-65,-61,-505,-160,-505,-505
2361,-25,-26,-65,-505,-20,-505,-124
2362,-21,-22,-101,-505,-61,-505,-95
2363,-35,-31,-30,-505,-130,-505,-505
2364,-40,-86,-38,-505,-235,-505,-505
2365,-26,-28,-74,-305,-50,-505,-505
2366,-23,-18,-64,-505,-176,-505,-505
2367,-97,-77,-127,-505,-27,-505,-505
2368,-31,-44,-31,-75,-99,-505,-505
2369,-21,-419,-48,-505,-462,-505,-505
2370,-44,-43,-51,-505,-291,-505,-505
2371,-21,-61,-67,-505,-232,-505,-505
2372,-22,-22,-32,-505,-22,-505,-474
2373,-162,-65,-109,-505,-383,-505,-505
2374,-24,-93,-77,-505,-62,-505,-505
